Comment,ClusterName,Signal,id,relevant,sentiment,favorite,tags
fast drying,"pigments, fast, drying, convenient",0.1493740841,1291,true,Positive,"",""
good,"never, clear, exactly, next",0.1417634854,1292,true,Positive,"",""
heat seal,"heat, seal, sealed, immediately",0.0737506645,1293,true,Positive,"",""
You can quick dry the paint and it acts like screen printing.,"love, shirts, idea, iron",0.2994572641,1294,true,Positive,"",""
iron on to fabric,"iron, heat, seal, permanent",0.0420414251,1295,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,1296,true,Positive,"",""
No more waiting for paint to dry,"dry, waiting, paint, need",0.2150710673,1297,true,Positive,"",""
THE HEAT SEAL SO THAT YOU DON'T HAVE TO WAIT FOR THE PAINT TO DRY,"love, shirts, idea, iron",0.3797717813,1298,true,Positive,"",""
"acid free, dries quickly and seals with heat","acid, free, heat, print",0.2207539373,1299,true,Positive,"",""
"do not know, not a product I need or use","product, products, never, innovative",0.298262716,1300,true,Negative,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,1301,true,Positive,"",""
Can use iron to set and dry.,"iron, heat, seal, permanent",0.0815618416,1302,true,Positive,"",""
"I used to own my own decorative painting business and did use stencil paints, but never the kind on fabric. I suppose this would be innovative to the DIYer who likes to decorate fabric.","price, quality, cost, innovative",0.2922690707,1303,true,Positive,"",""
screen print quality paint,"printed, screen, print, look",0.1791189624,1304,true,Positive,"",""
Heat seal with iron,"iron, heat, seal, permanent",0.0794080691,1305,true,Positive,"",""
n/s,off-topic,0.0,1306,true,Negative,"",""
have to longer wait for the paint to dry,off-topic,0.2214425725,1307,true,Positive,"",""
It's acid free,"acid, free, heat, print",0.1161887164,1308,true,Positive,"",""
Nothong,off-topic,0.0,1309,true,Negative,"",""
Probably the fact that you can obtain a screen-printed look for $9.99,"never, clear, exactly, next",0.2841084422,1310,true,Positive,"",""
"Acid free, multi surface archival ink and EDT with heat",off-topic,0.2287607554,1311,true,Positive,"",""
It dries quickly,"quick, materials, dries, surfaces",0.185892276,1312,true,Positive,"",""
"It will work on many different surfaces, including fabric, to make permanent designs.","different, type, aspect, even",0.4255118961,1313,true,Positive,"",""
No more waiting for paint to dry.  Heat seal with an iron on fabric for permanent clothing designs.,"iron, heat, seal, permanent",0.2622190852,1314,true,Positive,"",""
FAst drying,"pigments, fast, drying, convenient",0.1493740841,1315,true,Positive,"",""
easy to use,"easy, way, quick, effecient",0.1702284794,1316,true,Positive,"",""
I do not know,"love, shirts, idea, iron",0.1631375396,1317,true,Neutral,"",""
??????,off-topic,0.0,1318,"","","",""
I have no idea.,"never, clear, exactly, next",0.1288633897,1319,true,Negative,"",""
heat seal,"heat, seal, sealed, immediately",0.0737506645,1320,true,Positive,"",""
archival ink,"colors, 10, pigment, color",0.0820747082,1321,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,1322,true,Negative,"",""
the idea,"never, clear, exactly, next",0.0911201767,1323,true,Positive,"",""
heat seal on fabric,"heat, seal, sealed, immediately",0.1030558511,1324,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,1325,true,Negative,"",""
Permanent color for the design.,"colors, 10, pigment, color",0.062429488,1326,true,Positive,"",""
The quick dry method is very appealing. It makes the job instantly gratifying and also decreases the chance that the paint may smear during the drying process.,"different, type, aspect, even",0.5464422333,1327,true,Positive,"",""
fun,"never, clear, exactly, next",0.0896927481,1328,true,Positive,"",""
It is easy to apply with little drying time and a screen-printed look.,"never, clear, exactly, next",0.3562689308,1329,true,Positive,"",""
it is a spray paint option for stenciling,off-topic,0.1670295234,1330,true,Positive,"",""
"Quick drying, heat and seal","heat, seal, sealed, immediately",0.1277335237,1331,true,Positive,"",""
not sure,"anything, something, never, heard",0.1309808281,1332,true,Neutral,"",""
good,"never, clear, exactly, next",0.1417634854,1333,true,Positive,"",""
"You can use it on paper, posters, and clothing","love, shirts, idea, iron",0.233564839,1334,true,Positive,"",""
Seal with an iron on fabric,"iron, heat, seal, permanent",0.0551855065,1335,true,Positive,"",""
The fact that it sprays,"never, clear, exactly, next",0.1786102997,1336,true,Positive,"",""
You can create the screen-printed design at home.,"love, shirts, idea, iron",0.2244788746,1337,true,Positive,"",""
spray with heat seal,"heat, seal, sealed, immediately",0.0973479741,1338,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,1339,true,Negative,"",""
"that you can heat seal the paint on fabrics.  i like to design my own shirts, this product is one that i have used before",off-topic,0.2089674117,1340,true,Positive,"",""
heat seal,"heat, seal, sealed, immediately",0.0737506645,1341,true,Positive,"",""
The spray paint/ink no waiting for paint to dry,"dry, waiting, paint, need",0.304845173,1342,true,Positive,"",""
havent seen such a product before. a little skepticle,"never, clear, exactly, next",0.297154272,1343,true,Negative,"",""
SCREEN PRINTING LOOK,"printed, screen, print, look",0.1685739787,1344,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,1345,true,Positive,"",""
No waiting for paint to dry.  Heat seal with iron,"iron, heat, seal, permanent",0.170523056,1346,true,Positive,"",""
Fast craft paint with kids always having to make things.,"never, clear, exactly, next",0.3938603192,1347,true,Positive,"",""
Use it,off-topic,0.0,1348,true,Positive,"",""
I don't know,"love, shirts, idea, iron",0.1631375396,1349,true,Neutral,"",""
"As a non-artist, i cannot speak to its innovation, but it does seem like it would be good for young and older users of such items",off-topic,0.2445546859,1350,true,Positive,"",""
acid-free,off-topic,0.0,1351,true,Positive,"",""
Easy and quick,"easy, way, quick, effecient",0.1929508901,1352,true,Positive,"",""
all,off-topic,0.0,1353,true,Positive,"",""
none..,none,0.0287608299,1354,true,Negative,"",""
heat seal with an iron,"iron, heat, seal, permanent",0.0794080691,1355,true,Positive,"",""
the price and the appeal,off-topic,0.0551506524,1356,true,Positive,"",""
dont know,"love, shirts, idea, iron",0.1631323062,1357,true,Neutral,"",""
none,none,0.0287608299,1358,true,Negative,"",""
the paint drys right away,"right, fast, away, drying",0.1838720579,1359,true,Positive,"",""
not sure,"anything, something, never, heard",0.1309808281,1360,true,Neutral,"",""
fast drying pigments,"pigments, fast, drying, convenient",0.1965216967,1361,true,Positive,"",""
It has a sprayer and you can heat seal it on to fabric.,"heat, seal, sealed, immediately",0.1457429823,1362,true,Positive,"",""
quick repairs made easy,off-topic,0.1337183116,1363,true,Positive,"",""
it dries fast,"pigments, fast, drying, convenient",0.1378972566,1364,true,Positive,"",""
dries fast,"pigments, fast, drying, convenient",0.1378972566,1365,true,Positive,"",""
very different,"different, type, aspect, even",0.1027135466,1366,true,Positive,"",""
no waiting,"anything, something, never, heard",0.0935456585,1367,true,Positive,"",""
easier to use,"different, type, aspect, even",0.1636229688,1368,true,Positive,"",""
ACID FREE,"acid, free, heat, print",0.0948676897,1369,true,Positive,"",""
Permanent stenciling,off-topic,0.0088221546,1370,true,Positive,"",""
SOUNDS SIMILAR TO VYNAL CHAIR REPAIR KIT,off-topic,0.1661759216,1371,true,Negative,"",""
it has ten gorgeous colors,off-topic,0.1141046034,1372,true,Positive,"",""
that you don't have to wait for it to dry just iron on and go,"iron, heat, seal, permanent",0.2067802584,1373,true,Positive,"",""
acid free,"acid, free, heat, print",0.0948676897,1374,true,Positive,"",""
"acid free , heat seal with an iron on fabric for permanent clothing desings and I don't have to wait to dry anymore","iron, heat, seal, permanent",0.3417336493,1375,true,Positive,"",""
ns,off-topic,0.0164913862,1376,true,Negative,"",""
I think these are great....perfect for stenciling and all kinds of other design ideas.  Great price too,off-topic,0.2411931,1377,true,Positive,"",""
Heat sealing,"heat, seal, sealed, immediately",0.0705522712,1378,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,1379,true,Positive,"",""
not waiting for pain to drydiy things at home,"never, clear, exactly, next",0.2699353526,1380,true,Positive,"",""
fast drying pigments,"pigments, fast, drying, convenient",0.1965216967,1381,true,Positive,"",""
like it so much.,off-topic,0.0,1382,true,Positive,"",""
the bottle,"clothing, fabrics, well, brand",0.1184372727,1383,true,Positive,"",""
NOTHING,"anything, something, never, heard",0.1288324413,1384,true,Negative,"",""
acid free,"acid, free, heat, print",0.0948676897,1385,true,Positive,"",""
I'm not sure. I have never used this type of product or anything similar.,"different, type, aspect, even",0.3127532757,1386,true,Neutral,"",""
sprays on,"quick, materials, dries, surfaces",0.0950684678,1387,true,Positive,"",""
N a,off-topic,0.0,1388,true,Negative,"",""
nothing,"anything, something, never, heard",0.1288324413,1389,true,Negative,"",""
get a screen painted look,"art, artist, painted, price",0.2261332905,1390,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,1391,true,Negative,"",""
Acid free is a great option appealing for scrapbooking,"acid, free, heat, print",0.1890088676,1392,true,Positive,"",""
"fast drying,acid-free, heat seal","heat, seal, sealed, immediately",0.1585154434,1393,true,Positive,"",""
acid-free multi surface ink sprayer,off-topic,0.1036266935,1394,true,Positive,"",""
"Paint in a pump bottle, that would work just as well as traditional stencil designing products.","clothing, fabrics, well, brand",0.2534041289,1395,true,Negative,"",""
multisurface,off-topic,0.0,1396,true,Positive,"",""
have not seen similar before,"different, type, aspect, even",0.1497682335,1397,true,Positive,"",""
none,none,0.0287608299,1398,true,Negative,"",""
quick dry,"dry, waiting, paint, need",0.1256708689,1399,true,Positive,"",""
Never seen anything like this before.,"never, clear, exactly, next",0.2599328482,1400,true,Positive,"",""
na,na,0.0221823949,1401,true,Negative,"",""
nothing,"anything, something, never, heard",0.1288324413,1402,true,Negative,"",""
"ink sprayer, heat seal that dries paint","heat, seal, sealed, immediately",0.1677000253,1403,true,Positive,"",""
stencil flexibility,off-topic,0.112136412,1404,true,Positive,"",""
quick dry,"dry, waiting, paint, need",0.1256708689,1405,true,Positive,"",""
Yay,off-topic,0.0624004634,1406,true,Positive,"",""
No more waiting for paint to dry.,"dry, waiting, paint, need",0.2150710673,1407,true,Positive,"",""
I like the content of this product,off-topic,0.1322066702,1408,true,Positive,"",""
the shape,off-topic,0.0687951352,1409,true,Positive,"",""
Seems like a good product for people who would use this,"product, products, never, innovative",0.3605476807,1410,true,Positive,"",""
nothing,"anything, something, never, heard",0.1288324413,1411,true,Negative,"",""
N,off-topic,0.0,1412,"",Negative,"",""
The fast drying nature of it,off-topic,0.1275782149,1413,true,Positive,"",""
good,"never, clear, exactly, next",0.1417634854,1414,true,Positive,"",""
Nothing,"anything, something, never, heard",0.1288324413,1415,true,Negative,"",""
The fact that it can be sprayed directly on fabric will give it a more even application.,"different, type, aspect, even",0.4304951792,1416,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,1417,true,Positive,"",""
"Sprayer, no more waiting for paint to dry","dry, waiting, paint, need",0.2150710673,1418,true,Positive,"",""
..,off-topic,0.0,1419,"","","",""
Nothing,"anything, something, never, heard",0.1288324413,1420,true,Negative,"",""
n/a,off-topic,0.0,1421,true,Negative,"",""
"acid free,dries fast and heat sealed","acid, free, heat, print",0.217297204,1422,true,Positive,"",""
no more waiting to dry,"dry, waiting, paint, need",0.1309167126,1423,true,Positive,"",""
the quality,"price, quality, cost, innovative",0.0705531831,1424,true,Positive,"",""
na,na,0.0221823949,1425,true,Negative,"",""
A waste of time and money.,"price, quality, cost, innovative",0.1620170695,1426,true,Negative,"",""
Easy to use.,"easy, way, quick, effecient",0.1702284794,1427,true,Positive,"",""
EASE OF USE,off-topic,0.1713213686,1428,true,Positive,"",""
"It's interesting, and fast drying.","right, fast, away, drying",0.2683709877,1429,true,Positive,"",""
No waiting for paint to dry I guess.,"dry, waiting, paint, need",0.2977372926,1430,true,Positive,"",""
stencil ink,"colors, 10, pigment, color",0.107176575,1431,true,Positive,"",""
using an iron to heat seal it,"iron, heat, seal, permanent",0.1595488108,1432,true,Positive,"",""
fast drying,"pigments, fast, drying, convenient",0.1493740841,1433,true,Positive,"",""
Artistic potential for kids,off-topic,0.1333380038,1434,true,Positive,"",""
This is very different.. I read the paragraph over and over and I'm still trying to figure how this product works..  but I got that it's fast drying.. and that is appealing to me.,off-topic,0.4475321535,1435,true,Positive,"",""
Nothing,"anything, something, never, heard",0.1288324413,1436,true,Negative,"",""
that it is acid free,"acid, free, heat, print",0.0948676897,1437,true,Positive,"",""
acid free screen printed look,"acid, free, heat, print",0.2110469261,1438,true,Positive,"",""
